Number,Arrival time,X1,X2,X3,,,,,
821,14:39,13,6,19,,,,,
822,14:39,12,10,23,,,,,
823,14:40,11,6,17,,,,,
824,14:40,12,9,20,,,,,
825,14:40,13,9,22,,,,,
826,14:40,8,5,14,,,,,
827,14:41,12,6,18,,,,,
828,14:41,9,10,19,,,,,
829,14:41,9,9,18,,,,,
830,14:41,7,11,18,,,,,
831,14:42,12,10,22,,,,,
832,14:42,10,10,20,,,,,
833,14:43,10,9,19,,,,,
834,14:43,10,7,17,,,,,
835,14:43,7,6,13,,,,,
836,14:43,10,7,16,,,,,
837,14:43,7,9,17,,,,,
838,14:44,8,9,16,,,,,
839,14:44,12,6,17,,,,,
840,14:45,11,8,19,,,,,
841,14:45,10,8,18,,,,,
842,14:45,9,6,15,,,,,
843,14:45,10,7,17,,,,,
844,14:46,9,8,17,,,,,
845,14:46,8,6,14,,,,,
846,14:46,11,11,22,,,,,
847,14:47,8,10,18,,,,,
848,14:47,12,7,19,,,,,
849,14:47,9,6,14,,,,,
850,14:47,12,9,21,,,,,
851,14:47,8,9,17,,,,,
852,14:48,12,6,18,,,,,
853,14:48,11,10,21,,,,,
854,14:48,10,8,18,,,,,
855,14:49,8,6,14,,,,,
856,14:49,9,11,20,,,,,
857,14:49,8,7,15,,,,,
858,14:49,9,7,16,,,,,
859,14:50,7,11,18,,,,,
860,14:50,12,5,17,,,,,
861,14:50,7,9,16,,,,,
862,14:51,13,9,21,,,,,
863,14:51,9,6,16,,,,,
864,14:51,9,9,18,,,,,
865,14:51,9,6,15,,,,,
866,14:52,11,10,21,,,,,
867,14:52,8,10,18,,,,,
868,14:53,10,5,15,,,,,
869,14:53,11,10,22,,,,,
870,14:53,13,7,19,,,,,
871,14:53,9,5,14,,,,,
872,14:53,12,7,19,,,,,
873,14:54,13,8,21,,,,,
874,14:54,7,11,18,,,,,
875,14:55,12,5,17,,,,,
876,14:55,7,9,16,,,,,
877,14:55,10,6,15,,,,,
878,14:55,8,5,13,,,,,
879,14:55,8,9,17,,,,,
880,14:56,9,5,14,,,,,
881,14:56,9,10,18,,,,,
882,14:56,8,10,18,,,,,
883,14:57,13,9,22,,,,,
884,14:57,13,9,22,,,,,
885,14:57,8,10,18,,,,,
886,14:58,13,9,21,,,,,
887,14:58,9,6,16,,,,,
888,14:59,13,10,22,,,,,
889,14:59,8,7,15,,,,,
890,14:59,8,9,16,,,,,
891,14:59,11,9,19,,,,,
